season,date,away,home,game_num,home_gf,home_ga,away_gf,away_ga,home_gf_home,home_ga_home,away_gf_away,away_ga_away,home_rest,away_rest,home_b2b,away_b2b,home_goalie_sv,away_goalie_sv,home_severity,away_severity,line,implied_over,implied_under,over_odds,under_odds,actual_total,label
2024-25,2024-10-30,VGK,LAK,157,3.12685198616229,3.262429631989376,3.8577255882114128,3.03411760728243,3.1929300072853035,3.0859203267201365,3.150816533756027,3.3739177223601007,0,1,1,0,0.8922285714285714,0.9017999999999999,2.0,4.0,6.0,55.55555555555556,48.07692307692308,-125,108,9,1
2024-25,2024-10-30,CGY,UTA,158,3.058946584325639,3.4514402824739134,3.169806834634483,3.2707041739955707,3.0031103366528833,3.324885930484846,3.111039982273312,3.2457421979114116,1,1,0,0,0.8897,0.9016714285714286,4.0,0.0,6.0,54.95495495495496,49.01960784313725,-122,104,6,
2024-25,2024-10-30,NJD,VAN,159,3.3073741522954547,3.1868923609110626,3.4652999150528117,3.31836089205296,3.306421795289031,3.4177180601487214,3.279004314771193,3.143498767577974,1,2,0,0,0.8719833333333334,0.9004222222222222,5.0,2.0,6.5,55.55555555555556,47.61904761904761,-125,110,6,0
2024-25,2024-10-31,BOS,CAR,160,3.315863359587337,2.9203328818170515,2.9676399778916718,3.288433352705272,3.1349187382994197,3.2239117442787415,3.0606288811015894,3.346268235020483,2,1,0,0,0.9060571428571429,0.9096764705882352,3.0,0.0,6.0,52.38095238095239,51.92307692307693,-110,-108,10,1
2024-25,2024-10-31,EDM,NSH,161,3.007271743393614,3.2952566484092602,2.847742222133116,3.3240940168238304,3.1913695654050818,3.4045099279289506,3.0077590834692796,3.332737635576261,2,2,0,0,0.9059117647058823,0.8991428571428572,2.0,2.0,6.0,54.54545454545454,49.504950495049506,-120,102,6,
2024-25,2024-10-31,STL,PHI,162,3.121536466780877,3.5310751979519868,3.009965886619722,3.3620336201214718,3.1503221054183284,3.4464843012314557,3.215184695774738,3.516971845640533,1,1,0,0,0.8905647058823529,0.9052882352941176,4.0,7.0,6.0,49.01960784313725,54.95495495495496,104,-122,3,0
2024-25,2024-10-31,ANA,PIT,163,3.1192504387791593,3.7243511958590347,2.8924821080096206,3.075998431547738,3.070071387352471,3.662572239958403,2.873435137399872,3.076669515490699,1,1,0,0,0.8953153846153847,0.9184235294117647,4.0,2.0,6.5,53.051643192488264,51.21951219512195,-113,-105,3,0
2024-25,2024-10-31,CHI,SJS,164,2.945242561730422,3.5927176566117756,3.0406125477427817,3.2645952019703595,3.0014771387626684,3.2322780233908515,3.0793571972903346,3.15194056813873,1,2,0,0,0.8948624999999999,0.9026000000000001,12.0,3.0,6.0,54.54545454545454,49.504950495049506,-120,102,5,0
2024-25,2024-10-31,SEA,TOR,165,3.2411810049646332,3.2793334573992756,3.4027286653142017,3.135959373858184,3.2601112939932846,3.183215574425802,3.673934715062411,3.1105231751602456,2,1,0,0,0.9012,0.9148874999999999,8.0,2.0,6.0,54.54545454545454,50.0,-120,-100,5,0
2024-25,2024-10-31,MTL,WSH,166,3.4627599245658196,3.1350254258877603,3.1061039733849203,3.6359532998645747,3.5173380385610016,3.1507925758331,3.3047041857529726,3.4389967086782987,1,1,0,0,0.906557142857143,0.8966333333333334,9.0,2.0,6.5,51.21951219512195,53.48837209302325,-105,-115,9,1
2024-25,2024-11-01,NYI,BUF,167,3.262297296623629,3.3869275921777766,2.780350661381888,3.0976577434058616,3.1928789493965444,3.2081457242683897,2.875667890618803,2.960294726947758,3,1,0,0,0.8934461538461538,0.9164666666666667,2.0,6.0,5.5,54.54545454545454,50.0,-120,-100,7,1
2024-25,2024-11-01,WPG,CBJ,168,3.4869882453258336,3.0125421929583007,3.8033088219674185,2.9536089025870553,3.482101331769154,2.9114284104176713,3.662335134718902,2.918742664628222,1,1,0,0,0.9050714285714285,0.8809166666666667,6.0,4.0,6.5,53.051643192488264,51.21951219512195,-113,-105,8,1
2024-25,2024-11-01,NJD,CGY,169,3.0583029350008295,3.3495725388821387,3.5703398144170495,3.1609728830504316,3.3246651098710647,3.2457023606726874,3.4286802130327447,2.9595646421395747,1,1,0,0,0.8861333333333333,0.9041473684210528,0.0,2.0,6.5,56.52173913043478,47.61904761904761,-130,110,3,0
2024-25,2024-11-01,FLA,DAL,170,3.2426272351610574,2.731082543505911,3.3501261048872713,3.177618219275702,3.241154552430415,2.619784035857007,3.379919911106629,3.092450710437473,5,3,0,0,0.91725,0.9046666666666666,2.0,3.0,6.0,53.271028037383175,50.98039215686274,-114,-104,10,1
2024-25,2024-11-01,TBL,MIN,171,3.48418141629308,3.041426093181426,3.5059982970389596,3.056393844845401,3.2841097014846774,3.2772290734400173,3.626966584013298,3.3486441626287,2,1,0,0,0.9080124999999999,0.9051052631578949,2.0,2.0,6.0,54.54545454545454,49.504950495049506,-120,102,8,1
2024-25,2024-11-01,OTT,NYR,172,3.5297252860381523,2.9126302957734347,3.6706892100131805,3.316617236499999,3.179884290576625,3.1013670098697057,3.249885737999342,3.3868324874514624,2,2,0,0,0.9170411764705882,0.9115,2.0,3.0,6.5,49.26108374384236,54.54545454545454,103,-120,3,0
2024-25,2024-11-02,BUF,DET,173,3.0164224248150275,3.322237955613485,3.2492923379628764,3.412715566634328,3.1150815978355784,3.4192851947955143,3.2979166351447318,3.482915225798524,2,0,0,1,0.9132,0.9020882352941176,2.0,2.0,6.5,50.24875621890548,53.91705069124424,-101,-117,3,0
2024-25,2024-11-02,DAL,FLA,174,3.467796117834732,3.2143570336900065,3.2766427707407346,2.9031943324695066,3.226729338952957,3.341082880013171,3.2224738380573834,3.182253002811264,0,0,1,1,0.9030000000000001,0.9051307692307693,3.0,3.0,6.5,50.73891625615764,53.48837209302325,-103,-115,6,0
2024-25,2024-11-02,CHI,LAK,175,3.25665213926254,3.238128082750344,2.988782209258516,3.2442013866412562,3.4012707444890666,3.0368093802694376,2.9993305239425623,3.155253313018004,2,1,0,0,0.8918333333333334,0.9023052631578947,2.0,3.0,6.0,54.95495495495496,48.78048780487805,-122,105,7,1
2024-25,2024-11-02,COL,NSH,176,2.8946364807748988,3.358708872846644,3.310628380839694,3.577185694720129,3.061443295136002,3.4546602468756213,3.397203973991254,3.160324031387861,1,2,0,0,0.9015333333333333,0.9189875000000001,2.0,10.0,6.5,52.15311004784689,52.38095238095239,-109,-110,7,1
2024-25,2024-11-02,SEA,OTT,177,3.516133706547062,3.238615373528333,3.280341333654176,3.1773876510993038,3.754883313001863,3.190781291698736,3.4742949359585573,3.185536101883838,0,1,1,0,0.8916999999999999,0.8939142857142858,3.0,2.0,6.5,47.61904761904761,56.14035087719298,110,-128,3,0
2024-25,2024-11-02,BOS,PHI,178,3.048030082599506,3.379224063241648,2.9106657586874016,3.4958325061076123,3.0882962015840825,3.230459163503682,2.942894790672475,3.6390303579210537,1,1,0,0,0.893511111111111,0.8842857142857142,4.0,0.0,6.0,50.73891625615764,53.70370370370371,-103,-116,3,0
2024-25,2024-11-02,MTL,PIT,179,3.0483706756156677,3.56325255261469,3.09297823422676,3.7276586299825607,3.007602065329445,3.435379670947168,3.253076604263929,3.594444093293624,1,1,0,0,0.8983714285714287,0.8980647058823529,4.0,2.0,6.5,55.947136563876654,48.07692307692308,-127,108,4,0
2024-25,2024-11-02,VAN,SJS,180,2.9355102205593204,3.489716969827433,3.1064446715724787,3.3026216223417366,3.0100568412355377,3.1062253650434406,3.20779362222969,2.9942775864024225,1,2,0,0,0.8968235294117646,0.912625,12.0,5.0,6.5,51.92307692307693,52.83018867924528,-108,-112,5,0
2024-25,2024-11-02,TOR,STL,181,2.88500632806819,3.2590266996341435,3.257501621478102,3.148766087209461,2.944311826809758,3.0086027903197543,3.1487845202826596,3.295160066881464,1,1,0,0,0.9051444444444444,0.9059166666666667,7.0,8.0,6.0,54.12844036697248,50.0,-118,-100,6,
2024-25,2024-11-02,UTA,VGK,182,3.773208026941555,3.1546460166005508,3.1252122783190672,3.2965602618012997,4.0228365653016125,2.8448477943776864,3.2062035765721335,3.438580274926585,2,2,0,0,0.8975125,0.8943947368421054,4.0,4.0,6.5,50.495049504950494,53.70370370370371,-102,-116,7,1
2024-25,2024-11-02,CBJ,WSH,183,3.5680087293751956,3.1125686011365614,3.383621706203605,3.143477360099488,3.6514928478825204,3.1035419311617205,3.2599719889021896,3.322199965592713,1,0,0,1,0.8991285714285714,0.9008333333333333,9.0,6.0,6.5,50.98039215686274,53.48837209302325,-104,-115,9,1
2024-25,2024-11-03,CHI,ANA,184,2.7833242388189476,3.0023474921103324,3.031166691808208,3.221531793563045,3.201507824119763,3.1145274493587713,3.0275793345205666,3.155836153088765,2,0,0,1,0.9206555555555556,0.8851166666666668,2.0,3.0,6.5,53.48837209302325,51.21951219512195,-115,-105,6,0
2024-25,2024-11-03,SEA,BOS,185,2.9149175758518924,3.3179542789524827,3.112752182559878,3.157226123074688,3.091750830965387,3.1564633289479063,3.2370758332009726,3.1731121159294653,0,0,1,1,0.9018777777777777,0.9139117647058823,0.0,2.0,6.0,50.24875621890548,54.12844036697248,-101,-118,2,0
2024-25,2024-11-03,WSH,CAR,186,3.519050711533427,2.8475914620640763,3.7245112686478903,3.056250403491293,3.474239743753876,3.0432761307274907,3.1598550641082888,3.190540374399593,2,0,0,1,0.9041333333333335,0.9014666666666665,3.0,9.0,6.0,53.48837209302325,51.21951219512195,-115,-105,6,
2024-25,2024-11-03,EDM,CGY,187,3.031324964323645,3.1569648670687815,2.9223257936677887,3.171322715248234,3.305705296738939,2.9868583013151473,3.0478838668510115,3.1786452163265606,1,2,0,0,0.8916625,0.8913823529411765,0.0,2.0,6.5,53.48837209302325,51.21951219512195,-115,-105,6,0
2024-25,2024-11-03,TOR,MIN,188,3.522216549927498,3.014229053400363,3.1931510060673873,3.1855863285692467,3.3929988195207526,3.1793561646483184,3.064079965629369,3.3425445909146814,1,0,0,1,0.9074470588235294,0.9214470588235294,2.0,8.0,6.0,54.54545454545454,50.0,-120,-100,3,0
2024-25,2024-11-03,NYI,NYR,189,3.407866823104207,2.7883701217345687,2.81958033203006,3.0653718302571913,3.0943515903560814,2.9019120490539905,2.8894182041516103,2.958606854550933,1,1,0,0,0.9210222222222223,0.9160375000000001,0.0,11.0,6.0,49.504950495049506,54.54545454545454,102,-120,7,1
2024-25,2024-11-03,TBL,WPG,190,3.862936729984777,2.8840676290062452,3.441018811505752,3.120746734994432,3.58195186790664,3.0637806648626618,3.5001137210447095,3.4380480883585753,1,1,0,0,0.9220666666666667,0.8879999999999999,4.0,2.0,6.5,49.75124378109453,54.337899543378995,101,-119,11,1
2024-25,2024-11-04,NJD,EDM,191,2.9815869143205,3.1193190805983617,3.3794274548304206,3.131100265146638,2.951695518068346,3.197552523991864,3.1597323334981744,2.9829599114157572,0,2,1,0,0.9049333333333335,0.8933428571428571,2.0,4.0,6.5,56.52173913043478,46.948356807511736,-130,113,3,0
2024-25,2024-11-04,LAK,NSH,192,2.9813897979960284,3.267037542042533,3.2224147847652804,3.2518966671226015,3.169847596969169,3.3193204186469654,3.0641222671013755,3.3985421371779774,1,1,0,0,0.9034526315789473,0.890325,2.0,2.0,6.0,50.98039215686274,53.271028037383175,-104,-114,3,0
2024-25,2024-11-05,VAN,ANA,193,2.7406393857904185,3.039487387775922,3.0894324425610664,3.2211115795002385,3.1059696256877007,3.1507639675970966,3.163084954341739,2.9381664453591054,1,2,0,0,0.918363157894737,0.9127294117647059,2.0,7.0,6.0,54.12844036697248,50.24875621890548,-118,-101,6,
2024-25,2024-11-05,OTT,BUF,194,3.1107496998147273,3.3090850468108526,3.454381046896969,3.0533481401655798,3.160591904454852,3.1977014827014703,3.0417192459053766,3.2701436868546807,2,2,0,0,0.9024222222222222,0.91025,0.0,3.0,6.0,53.48837209302325,50.73891625615764,-115,-103,6,
2024-25,2024-11-05,PHI,CAR,195,3.5242032537512102,2.8049741602401177,2.886389692525065,3.3337678974352687,3.4871591161246185,2.9674986515707364,3.0804201303134136,3.454549093490084,1,2,0,0,0.9040875,0.8991000000000001,3.0,5.0,6.0,55.55555555555556,48.309178743961354,-125,107,10,1
2024-25,2024-11-05,SEA,COL,196,3.2242915206090177,3.6116846308562165,2.9630400581313063,3.0953057576266207,3.1984347116504526,3.6996181825716006,3.0365791601301617,3.104726636737851,2,1,0,0,0.9161764705882353,0.8947333333333333,8.0,2.0,6.5,49.75124378109453,54.337899543378995,101,-119,9,1
2024-25,2024-11-05,LAK,MIN,197,3.4413257105982575,2.9229304423123583,3.2143843645702685,3.105436826170852,3.3102620965137586,3.030723971280285,3.0637117581066002,3.225882494532316,1,0,0,1,0.9105666666666666,0.9020125,2.0,4.0,6.0,51.21951219512195,53.48837209302325,-105,-115,6,
2024-25,2024-11-05,CGY,MTL,198,2.988391877452406,3.6707432672679623,2.986942283365471,3.196886234952207,3.025314771745955,3.4878614787282856,2.8986600821595587,3.352671953030328,2,1,0,0,0.8987555555555556,0.8976000000000001,2.0,0.0,6.5,51.21951219512195,53.051643192488264,-105,-113,5,0
2024-25,2024-11-05,PIT,NYI,199,2.7938357721520743,3.1619574768623786,3.0386480617210845,3.426535085418427,2.9888405224857677,3.2619403015277078,3.151514363515544,3.5033358593785473,1,2,0,0,0.9143588235294118,0.9021333333333333,11.0,4.0,6.0,53.70370370370371,50.73891625615764,-116,-103,7,1
2024-25,2024-11-05,CBJ,SJS,200,2.8926158818569507,3.4534347982276175,3.3069495659565815,3.3246914478842604,2.963430624487738,3.079961184540917,3.158399913861146,3.556711738200902,2,2,0,0,0.885675,0.9004333333333333,8.0,6.0,6.5,51.690821256038646,52.83018867924528,-107,-112,3,0
2024-25,2024-11-05,TBL,STL,201,2.9352971262200893,3.189055440785031,3.45914818090994,3.301943026777918,3.022531145724986,2.922719305390555,3.518574209300042,3.623249302853293,2,1,0,0,0.9082,0.90305,9.0,3.0,6.0,52.38095238095239,52.15311004784689,-110,-109,5,0
2024-25,2024-11-05,BOS,TOR,202,3.086168781182478,3.124588665854391,2.865616897189095,3.1494975443409974,3.3033077357121536,2.9813621512835553,2.9111799710498647,3.4033193332957223,1,1,0,0,0.9226,0.9058684210526317,10.0,0.0,5.5,52.38095238095239,51.92307692307693,-110,-108,4,0
2024-25,2024-11-05,UTA,WPG,203,3.9855642637479254,2.9371208221744216,3.10696941216107,3.312659209677646,3.7642707088224734,3.107255329286141,3.154006480433819,3.468326321053291,1,2,0,0,0.9189631578947368,0.8952846153846153,4.0,4.0,6.0,53.48837209302325,50.495049504950494,-115,-102,3,0
2024-25,2024-11-06,DET,CHI,204,3.0563807750723138,3.1424951540956094,2.9313020328721238,3.1664528561191,3.1141420481247644,3.252253112002724,2.951496829938261,3.12275069025721,2,3,0,0,0.9039000000000001,0.9168875000000001,3.0,0.0,6.5,50.73891625615764,53.48837209302325,-103,-115,5,0
2024-25,2024-11-06,VGK,EDM,205,2.831989348430145,3.096431546991041,3.7485763291722214,3.1278562233223526,2.773166708460894,3.1625469344891126,3.0157015120581137,3.5365022237804644,1,3,0,0,0.8945,0.8947705882352942,0.0,6.0,6.5,53.48837209302325,50.495049504950494,-115,-102,6,0
2024-25,2024-11-06,NSH,WSH,206,3.608617268892954,3.0858788954468914,2.8321060771312707,3.2372157763989224,3.8127781672134766,3.0033946000327836,2.8275031310256344,3.11295849714217,2,1,0,0,0.9034,0.9042999999999999,7.0,2.0,6.0,54.12844036697248,50.0,-118,-100,5,0
2024-25,2024-11-07,CGY,BOS,207,2.73468081560966,3.176544726601886,2.973446927499692,3.1232223332653066,3.015335652315008,2.9390036070621495,2.880957845237807,3.2539366793112077,1,1,0,0,0.8909999999999999,0.8986375,2.0,3.0,6.0,52.38095238095239,52.38095238095239,-110,-110,7,1
2024-25,2024-11-07,PIT,CAR,208,3.6234947710566376,2.8614779884164574,3.0246030658257834,3.430314639490916,3.626990248537578,3.0118039808199177,3.114650871065011,3.512395772241119,1,1,0,0,0.8973764705882354,0.9011250000000001,3.0,6.0,6.5,53.70370370370371,50.495049504950494,-116,-102,6,0
2024-25,2024-11-07,CHI,DAL,209,3.174137335775559,2.924382404950569,2.9643754951057564,3.177647836196326,3.2767274667345996,2.7383441255735366,3.0370545099194977,3.0834594117131484,4,0,0,1,0.9098764705882353,0.8908692307692309,3.0,2.0,6.0,54.95495495495496,49.01960784313725,-122,104,4,0
2024-25,2024-11-07,NSH,FLA,210,3.445263359206106,3.1186780779559133,2.7980589386252865,3.220230442830952,3.2644308330226366,3.1570563587991,2.764553454956068,3.1171916461833886,4,0,0,1,0.9038105263157895,0.8917833333333333,1.0,3.0,6.0,52.38095238095239,52.38095238095239,-110,-110,8,1
2024-25,2024-11-07,VAN,LAK,211,3.273561054601352,2.9946680553747003,3.170597967603402,3.100443048522275,3.36720902480685,3.0011264420787054,3.2273790084614724,2.8450790964867623,1,1,0,0,0.8941470588235294,0.9146444444444444,4.0,7.0,5.5,53.91705069124424,50.24875621890548,-117,-101,6,1
2024-25,2024-11-07,MTL,NJD,212,3.337471555302558,2.9757130008035513,2.928625251988183,3.60860764472986,3.47541333408123,3.2628300150831513,3.03597466625327,3.547573509844575,2,1,0,0,0.9059000000000001,0.8999105263157896,4.0,2.0,6.5,52.38095238095239,52.38095238095239,-110,-110,8,1
2024-25,2024-11-07,BUF,NYR,213,3.4652580239762734,2.7475680709980943,3.1883374277942056,3.1909546821408097,3.2162399768404066,2.8176802143562307,3.047937538029842,3.3823780160531594,3,1,0,0,0.9224157894736842,0.9073105263157896,0.0,0.0,6.5,53.48837209302325,51.21951219512195,-115,-105,7,1
2024-25,2024-11-07,NYI,OTT,214,3.323527029194449,3.1380458477157998,2.8434818573188165,3.1403489468742123,3.6813504547054086,2.928215535684288,2.818880032785116,3.079967422176788,1,1,0,0,0.8975124999999999,0.9037333333333334,2.0,11.0,6.0,52.38095238095239,50.73891625615764,-110,-103,6,
2024-25,2024-11-07,MIN,SJS,215,2.844405478608766,3.3225258630726193,3.302885767300468,3.0084881964034844,2.910466086513327,2.935783430103714,3.381122799419454,2.994838342541981,1,1,0,0,0.8949470588235293,0.8958230769230769,7.0,2.0,6.0,51.45631067961165,53.051643192488264,-106,-113,7,1
2024-25,2024-11-07,UTA,STL,216,2.9336102659150756,3.124129254753376,2.9616832304747676,3.289320171708855,3.0197478144029524,2.8570006823524605,2.9742838451753633,3.42606565116659,1,1,0,0,0.9112714285714285,0.8940000000000001,9.0,4.0,6.0,48.309178743961354,55.55555555555556,107,-125,6,
2024-25,2024-11-07,PHI,TBL,217,3.374887021767619,3.274154154320286,2.9356496073944367,3.442581563589613,3.2052815493475375,2.795208613372623,3.1179879492232025,3.5821157971224857,1,1,0,0,0.9015809523809524,0.8134230769230769,3.0,5.0,6.5,50.98039215686274,53.70370370370371,-104,-116,3,0
2024-25,2024-11-07,COL,WPG,218,3.9104868009644953,2.7991615718618266,3.3317324153482946,3.55561148573541,3.686308574053014,2.930914770974152,3.227708939559354,3.2463830913560243,1,1,0,0,0.9220500000000001,0.8688875,4.0,8.0,6.5,53.48837209302325,51.21951219512195,-115,-105,1,0
2024-25,2024-11-08,MIN,ANA,219,2.6496165337182687,3.113649392265667,3.366132523855139,2.956004995328581,2.959773039651058,3.2308021127825426,3.4546686320908506,2.9285741567472803,2,0,0,1,0.91555,0.9076473684210526,2.0,2.0,5.5,54.12844036697248,50.0,-118,-100,7,1
2024-25,2024-11-08,VGK,SEA,220,2.947086764455028,3.2033545272250485,3.735802159046432,3.0676771679456545,3.012620049749913,3.1233073516602703,3.0763294063700086,3.409178015828831,2,1,0,0,0.9153777777777776,0.8972333333333334,3.0,8.0,6.0,49.01960784313725,55.15695067264574,104,-123,7,1
2024-25,2024-11-08,DET,TOR,221,3.111076166863074,2.9694733780131166,2.976176145256118,3.0543857897075504,3.3142640300091557,2.8020850905552686,3.0208885854532044,2.9686545552476904,2,1,0,0,0.9266315789473685,0.9196588235294118,8.0,1.0,6.0,50.0,54.54545454545454,-100,-120,4,0
2024-25,2024-11-08,PIT,WSH,222,3.557330951592071,3.025538542946755,2.9300819681515913,3.482049298328648,3.736700439682816,2.942592778914635,2.999413009196038,3.5635121970833046,1,0,0,1,0.9056,0.9063875,10.0,6.0,6.5,54.54545454545454,50.0,-120,-100,6,0
2024-25,2024-11-09,OTT,BOS,223,2.7900656082362083,3.1590576299217425,3.2472004705390405,3.1656277166351656,3.0547996349438256,2.942413922308341,2.8930687357977867,3.348490592891053,1,1,0,0,0.90485,0.9056588235294116,2.0,2.0,5.5,54.337899543378995,49.75124378109453,-119,101,5,0
2024-25,2024-11-09,CGY,BUF,224,3.2998019276994315,3.0804958822803146,2.9679207513399937,3.1518031483955924,3.238347379728779,3.047730098318267,2.889189548510577,3.271141510969982,1,1,0,0,0.9096500000000001,0.8921235294117648,0.0,3.0,6.0,55.35714285714286,48.54368932038835,-124,106,5,0
2024-25,2024-11-09,CAR,COL,225,3.168811658185884,3.4217303964730545,3.661767127386562,2.767897389178476,3.311405286639228,3.6155871210655928,3.266359647214028,2.87030964402826,1,1,0,0,0.876570588235294,0.9016625,8.0,3.0,6.5,54.337899543378995,50.0,-119,100,10,1
