Date,Away_Abbr,Home_Abbr,Away_G,Home_G,Total,Eligible,Line,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2024-11-18,EDM,MTL,0,3,3,True,6.5,0.4565,0.5435,Toss-up,-5.57,1.30,Under,False,False,
2024-11-18,COL,PHI,3,2,5,True,6.5,0.5153,0.4847,Toss-up,2.51,-6.07,Under,False,False,
2024-11-18,DET,SJS,4,5,9,True,6.0,0.5065,0.4935,Toss-up,-0.80,-3.03,Over,False,False,
2024-11-18,WSH,UTA,6,2,8,True,6.5,0.4732,0.5268,Toss-up,-4.14,-0.37,Over,False,False,
2024-11-19,NYI,CGY,1,2,3,True,5.5,0.4835,0.5165,Toss-up,-6.20,1.65,Under,False,False,
2024-11-19,ANA,CHI,3,2,5,True,6.5,0.3225,0.6775,Under,-17.99,13.83,Under,True,True,85.47
2024-11-19,EDM,OTT,5,2,7,True,6.5,0.3886,0.6114,Under,-10.40,6.59,Over,True,False,-100.00
2024-11-19,TBL,PIT,3,2,5,True,6.5,0.4769,0.5231,Toss-up,-4.69,0.39,Under,False,False,
2024-11-19,MIN,STL,4,2,6,True,5.5,0.5214,0.4786,Toss-up,-0.24,-4.53,Over,False,False,
2024-11-19,NYR,VAN,4,3,7,True,6.0,0.5698,0.4302,Toss-up,2.43,-6.98,Over,False,False,
2024-11-19,FLA,WPG,3,6,9,True,5.5,0.6402,0.3598,Over,10.11,-14.52,Over,True,True,85.47
2024-11-20,SJS,DAL,2,5,7,True,6.5,0.3882,0.6118,Under,-14.66,9.96,Over,True,False,-100.00
2024-11-20,BUF,LAK,1,0,1,True,5.5,0.6210,0.3790,Over,8.61,-12.59,Under,True,False,-100.00
2024-11-20,CAR,PHI,4,1,5,True,6.0,0.6248,0.3752,Over,8.99,-13.70,Under,True,False,-100.00
2024-11-20,NSH,SEA,0,3,3,True,5.5,0.4813,0.5187,Toss-up,-4.48,-0.05,Under,False,False,
2024-11-20,VGK,TOR,0,3,3,True,6.0,0.6033,0.3967,Over,4.98,-9.11,Under,True,False,-100.00
2024-11-21,UTA,BOS,0,1,1,True,6.0,0.5285,0.4715,Toss-up,2.60,-6.77,Under,False,False,
2024-11-21,TBL,CBJ,6,7,13,True,6.5,0.4587,0.5413,Toss-up,-10.65,6.51,Over,False,False,
2024-11-21,NYR,CGY,2,3,5,True,6.0,0.4684,0.5316,Toss-up,-4.61,0.33,Under,False,False,
2024-11-21,FLA,CHI,1,3,4,True,5.5,0.5740,0.4260,Toss-up,2.65,-6.91,Under,False,False,
2024-11-21,NYI,DET,1,2,3,True,6.0,0.5191,0.4809,Toss-up,1.91,-6.04,Under,False,False,
2024-11-21,MIN,EDM,5,3,8,True,6.0,0.5147,0.4853,Toss-up,-5.43,1.81,Over,False,False,
2024-11-21,CAR,NJD,2,4,6,True,6.0,0.5676,0.4324,Toss-up,5.54,-9.14,Push,False,False,
2024-11-21,VGK,OTT,3,2,5,True,6.5,0.4743,0.5257,Toss-up,-4.49,-0.04,Under,False,False,
2024-11-21,SJS,STL,2,3,5,True,6.0,0.5452,0.4548,Toss-up,4.02,-8.00,Under,False,False,
2024-11-21,COL,WSH,2,1,3,True,6.5,0.5556,0.4444,Toss-up,1.01,-5.56,Under,False,False,
2024-11-22,BUF,ANA,3,2,5,True,6.0,0.5636,0.4364,Toss-up,3.09,-7.34,Under,False,False,
2024-11-22,WPG,PIT,4,1,5,True,6.0,0.6587,0.3413,Over,12.38,-16.37,Under,True,False,-100.00
2024-11-23,CAR,CBJ,4,5,9,True,6.5,0.5099,0.4901,Toss-up,-1.16,-3.37,Over,False,False,
2024-11-23,MIN,CGY,3,4,7,True,5.5,0.4612,0.5388,Toss-up,-8.43,3.88,Over,False,False,
2024-11-23,BOS,DET,2,1,3,True,6.0,0.4724,0.5276,Toss-up,-0.83,-2.80,Under,False,False,
2024-11-23,NYR,EDM,2,6,8,True,6.5,0.3808,0.6192,Under,-15.62,11.18,Over,True,False,-100.00
2024-11-23,COL,FLA,7,4,11,True,6.0,0.6533,0.3467,Over,12.06,-16.55,Over,True,True,87.72
2024-11-23,SEA,LAK,1,2,3,True,5.5,0.4705,0.5295,Toss-up,-3.69,-0.75,Under,False,False,
2024-11-23,VGK,MTL,6,2,8,True,6.5,0.4878,0.5122,Toss-up,-0.72,-3.33,Over,False,False,
2024-11-23,WPG,NSH,1,4,5,True,6.0,0.5472,0.4528,Toss-up,0.18,-4.72,Under,False,False,
2024-11-23,STL,NYI,1,3,4,True,5.5,0.4894,0.5106,Toss-up,-4.76,0.32,Under,False,False,
2024-11-23,VAN,OTT,4,3,7,True,6.0,0.6019,0.3981,Over,8.73,-13.24,Over,True,True,94.34
2024-11-23,CHI,PHI,2,3,5,True,6.0,0.5111,0.4889,Toss-up,3.04,-6.67,Under,False,False,
2024-11-23,UTA,PIT,6,1,7,True,6.5,0.3910,0.6090,Under,-10.41,6.36,Over,True,False,-100.00
2024-11-23,BUF,SJS,4,2,6,True,6.0,0.5835,0.4165,Over,4.87,-9.57,Push,False,False,
2024-11-23,DAL,TBL,4,2,6,True,6.0,0.6008,0.3992,Over,6.81,-11.06,Push,False,False,
2024-11-23,NJD,WSH,3,2,5,True,6.0,0.6076,0.3924,Over,7.27,-10.76,Under,True,False,-100.00
2024-11-24,UTA,TOR,2,3,5,True,6.0,0.4883,0.5117,Toss-up,0.52,-4.39,Under,False,False,
2024-11-25,SEA,ANA,3,2,5,True,5.5,0.4575,0.5425,Toss-up,-9.21,5.23,Under,False,False,
2024-11-25,DAL,CAR,4,6,10,True,6.5,0.4166,0.5834,Under,-10.72,5.96,Over,True,False,-100.00
2024-11-25,WSH,FLA,4,1,5,True,6.0,0.6892,0.3108,Over,17.46,-22.41,Under,True,False,-100.00
2024-11-25,WPG,MIN,4,1,5,True,5.5,0.5699,0.4301,Toss-up,2.24,-6.49,Under,False,False,
2024-11-25,NSH,NJD,2,5,7,True,6.0,0.4895,0.5105,Toss-up,-2.75,-1.78,Over,False,False,
2024-11-25,DET,NYI,4,2,6,True,5.5,0.4551,0.5449,Toss-up,-8.40,3.99,Over,False,False,
2024-11-25,STL,NYR,5,2,7,True,6.0,0.5293,0.4707,Toss-up,1.01,-5.31,Over,False,False,
2024-11-25,CGY,OTT,3,4,7,True,6.0,0.5031,0.4969,Toss-up,0.06,-4.22,Over,False,False,
2024-11-25,VGK,PHI,5,4,9,True,6.0,0.6312,0.3688,Over,8.37,-12.62,Over,True,True,82.64
2024-11-25,LAK,SJS,2,7,9,True,5.5,0.5084,0.4916,Toss-up,-2.65,-2.06,Over,False,False,
2024-11-25,COL,TBL,2,8,10,True,6.5,0.5217,0.4783,Toss-up,0.24,-4.77,Over,False,False,
2024-11-26,VAN,BOS,2,0,2,True,5.5,0.5244,0.4756,Toss-up,3.66,-7.40,Under,False,False,
2024-11-26,UTA,MTL,3,2,5,True,6.0,0.5741,0.4259,Toss-up,3.92,-8.39,Under,False,False,
2024-11-27,MIN,BUF,1,0,1,True,5.5,0.5631,0.4369,Toss-up,2.61,-6.31,Under,False,False,
2024-11-27,NYR,CAR,3,4,7,True,6.5,0.4584,0.5416,Toss-up,-8.70,4.41,Over,False,False,
2024-11-27,MTL,CBJ,4,3,7,True,6.5,0.5379,0.4621,Toss-up,-1.77,-2.57,Over,False,False,
2024-11-27,DAL,CHI,2,6,8,True,6.0,0.5090,0.4910,Toss-up,-0.56,-3.73,Over,False,False,
2024-11-27,VGK,COL,1,2,3,True,6.5,0.5623,0.4377,Toss-up,1.07,-5.25,Under,False,False,
2024-11-27,CGY,DET,1,2,3,True,5.5,0.4586,0.5414,Toss-up,-9.10,4.64,Under,False,False,
2024-11-27,TOR,FLA,1,5,6,True,5.5,0.5761,0.4239,Toss-up,4.13,-8.83,Over,False,False,
2024-11-27,WPG,LAK,1,4,5,True,5.5,0.5500,0.4500,Toss-up,3.78,-8.05,Under,False,False,
2024-11-27,STL,NJD,3,0,3,True,6.0,0.5400,0.4600,Toss-up,1.85,-6.39,Under,False,False,
2024-11-27,PHI,NSH,3,2,5,True,6.0,0.5350,0.4650,Toss-up,3.50,-8.05,Under,False,False,
2024-11-27,BOS,NYI,6,3,9,True,5.5,0.4085,0.5915,Under,-8.41,4.40,Over,True,False,-100.00
2024-11-27,VAN,PIT,4,5,9,True,6.0,0.6073,0.3927,Over,8.35,-11.95,Over,True,True,90.91
2024-11-27,ANA,SEA,5,2,7,True,5.5,0.4506,0.5494,Toss-up,-8.85,4.94,Over,False,False,
2024-11-27,OTT,SJS,4,3,7,True,6.0,0.5935,0.4065,Over,5.86,-10.57,Over,True,True,86.96
2024-11-27,WSH,TBL,5,4,9,True,6.5,0.5108,0.4892,Toss-up,2.06,-6.03,Over,False,False,
2024-11-29,LAK,ANA,2,1,3,True,5.5,0.4946,0.5054,Toss-up,-4.03,0.54,Under,False,False,
2024-11-29,PIT,BOS,2,1,3,True,5.5,0.5315,0.4685,Toss-up,-0.98,-2.66,Under,False,False,
2024-11-29,VAN,BUF,4,3,7,True,5.5,0.5773,0.4227,Toss-up,2.77,-6.75,Over,False,False,
2024-11-29,FLA,CAR,6,3,9,True,6.0,0.6826,0.3174,Over,18.01,-22.18,Over,True,True,99.01
2024-11-29,CGY,CBJ,2,5,7,True,6.5,0.4178,0.5822,Under,-7.49,3.68,Over,True,False,-100.00
2024-11-29,COL,DAL,3,5,8,True,6.5,0.4935,0.5065,Toss-up,-4.14,-0.33,Over,False,False,
2024-11-29,NJD,DET,5,4,9,True,6.0,0.4817,0.5183,Toss-up,-3.75,-0.55,Over,False,False,
2024-11-29,CHI,MIN,2,3,5,True,5.5,0.4608,0.5392,Toss-up,-6.75,2.23,Under,False,False,
2024-11-29,TBL,NSH,3,2,5,True,6.5,0.4301,0.5699,Toss-up,-10.04,5.53,Under,False,False,
2024-11-29,NYR,PHI,1,3,4,True,6.5,0.4303,0.5697,Toss-up,-8.19,3.92,Under,False,False,
2024-11-29,SEA,SJS,5,8,13,True,6.0,0.5176,0.4824,Toss-up,1.02,-5.25,Over,False,False,
2024-11-29,EDM,UTA,4,3,7,True,6.5,0.3765,0.6235,Under,-13.09,8.44,Over,True,False,-100.00
2024-11-29,WPG,VGK,3,4,7,True,6.0,0.6156,0.3844,Over,10.58,-14.39,Over,True,True,96.15
2024-11-29,NYI,WSH,4,5,9,True,6.0,0.5869,0.4131,Over,7.95,-11.96,Over,True,True,97.09
2024-11-30,EDM,COL,4,1,5,True,6.5,0.4880,0.5120,Toss-up,-5.54,1.20,Under,False,False,
2024-11-30,CAR,FLA,0,6,6,True,6.5,0.5563,0.4437,Toss-up,4.17,-9.12,Under,False,False,
2024-11-30,OTT,LAK,2,5,7,True,6.0,0.5303,0.4697,Toss-up,3.28,-7.57,Over,False,False,
2024-11-30,NSH,MIN,2,3,5,True,5.5,0.4543,0.5457,Toss-up,-7.84,3.59,Under,False,False,
2024-11-30,WSH,NJD,6,5,11,True,6.5,0.4590,0.5410,Toss-up,-4.60,0.18,Over,False,False,
2024-11-30,BUF,NYI,0,3,3,True,5.5,0.5405,0.4595,Toss-up,0.14,-4.30,Under,False,False,
2024-11-30,MTL,NYR,3,4,7,True,6.5,0.4339,0.5661,Toss-up,-7.83,3.12,Over,False,False,
2024-11-30,CGY,PIT,2,6,8,True,6.0,0.5208,0.4792,Toss-up,-2.88,-1.10,Over,False,False,
2024-11-30,SJS,SEA,4,2,6,True,5.5,0.5997,0.4003,Over,5.43,-9.97,Over,True,True,83.33
2024-11-30,PHI,STL,3,2,5,True,6.0,0.5295,0.4705,Toss-up,3.45,-7.50,Under,False,False,
2024-11-30,TOR,TBL,5,3,8,True,6.5,0.4189,0.5811,Under,-6.65,2.75,Over,True,False,-100.00
2024-11-30,UTA,VGK,6,0,6,True,6.5,0.4254,0.5746,Toss-up,-9.84,5.54,Under,False,False,
2024-12-01,OTT,ANA,3,4,7,True,6.0,0.5390,0.4610,Toss-up,0.63,-5.12,Over,False,False,
2024-12-01,MTL,BOS,3,6,9,True,5.5,0.5129,0.4871,Toss-up,-2.84,-1.54,Over,False,False,
2024-12-01,CBJ,CHI,6,3,9,True,6.5,0.4361,0.5639,Toss-up,-7.61,3.34,Over,False,False,
2024-12-01,WPG,DAL,1,3,4,True,6.0,0.6086,0.3914,Over,8.94,-13.69,Under,True,False,-100.00
2024-12-01,VAN,DET,5,4,9,True,5.5,0.5546,0.4454,Toss-up,1.54,-5.71,Over,False,False,
2024-12-02,NJD,NYR,5,1,6,True,6.5,0.4223,0.5777,Toss-up,-8.51,4.28,Under,False,False,
2024-12-02,CHI,TOR,1,4,5,True,6.0,0.4890,0.5110,Toss-up,-2.32,-2.39,Under,False,False,
2024-12-02,DAL,UTA,2,1,3,True,6.5,0.3964,0.6036,Under,-10.61,6.66,Under,True,True,86.21
2024-12-03,DET,BOS,2,3,5,True,6.0,0.4790,0.5210,Toss-up,-4.02,-0.28,Under,False,False,
2024-12-03,COL,BUF,5,4,9,True,6.5,0.4374,0.5626,Toss-up,-6.51,2.13,Over,False,False,
2024-12-03,SEA,CAR,4,2,6,True,6.0,0.6133,0.3867,Over,8.73,-13.26,Push,False,False,
2024-12-03,CBJ,CGY,0,3,3,True,6.5,0.4563,0.5437,Toss-up,-5.59,1.10,Under,False,False,
2024-12-03,VAN,MIN,2,3,5,True,5.5,0.5508,0.4492,Toss-up,3.86,-8.57,Under,False,False,
2024-12-03,NYI,MTL,1,2,3,True,5.5,0.5817,0.4183,Over,5.12,-9.62,Under,True,False,-100.00
2024-12-03,FLA,PIT,4,5,9,True,6.5,0.5214,0.4786,Toss-up,1.16,-5.41,Over,False,False,
2024-12-03,EDM,VGK,0,1,1,True,6.5,0.4552,0.5448,Toss-up,-5.94,1.65,Under,False,False,
2024-12-03,STL,WPG,4,1,5,True,5.5,0.5257,0.4743,Toss-up,-1.97,-2.57,Under,False,False,
2024-12-03,SJS,WSH,2,1,3,True,6.0,0.7059,0.2941,Over,16.46,-20.84,Under,True,False,-100.00
2024-12-04,VGK,ANA,4,1,5,True,6.5,0.3772,0.6228,Under,-11.79,7.73,Under,True,True,83.33
2024-12-04,BOS,CHI,4,2,6,True,5.5,0.4529,0.5471,Toss-up,-5.45,0.79,Over,False,False,
2024-12-04,DAL,LAK,2,3,5,True,5.5,0.5164,0.4836,Toss-up,-2.70,-1.39,Under,False,False,
2024-12-04,NSH,TOR,2,3,5,True,6.0,0.4611,0.5389,Toss-up,-4.63,0.41,Under,False,False,
2024-12-05,WPG,BUF,3,2,5,True,5.5,0.5559,0.4441,Toss-up,1.46,-5.84,Under,False,False,
2024-12-05,COL,CAR,3,5,8,True,6.5,0.5458,0.4542,Toss-up,0.03,-3.60,Over,False,False,
2024-12-05,STL,CGY,4,3,7,True,5.5,0.4472,0.5528,Toss-up,-10.43,6.50,Over,False,False,
2024-12-05,CBJ,EDM,3,6,9,True,6.5,0.4625,0.5375,Toss-up,-11.20,7.24,Over,False,False,
2024-12-05,NSH,MTL,0,3,3,True,6.0,0.5253,0.4747,Toss-up,-2.02,-2.53,Under,False,False,
2024-12-05,SEA,NYI,5,2,7,True,5.5,0.4948,0.5052,Toss-up,0.70,-5.04,Over,False,False,
2024-12-05,DET,OTT,1,2,3,True,6.0,0.5673,0.4327,Toss-up,2.18,-6.73,Under,False,False,
2024-12-05,FLA,PHI,7,5,12,True,6.0,0.6479,0.3521,Over,12.41,-17.17,Over,True,True,90.91
2024-12-05,SJS,TBL,1,8,9,True,6.0,0.6731,0.3269,Over,12.77,-17.06,Over,True,True,83.33
2024-12-06,MIN,ANA,5,1,6,True,5.5,0.4624,0.5376,Toss-up,-8.31,3.76,Over,False,False,
2024-12-06,SEA,NJD,2,3,5,True,6.0,0.5729,0.4271,Toss-up,5.36,-9.67,Under,False,False,
2024-12-06,PIT,NYR,2,4,6,True,6.5,0.4516,0.5484,Toss-up,-9.38,5.33,Under,False,False,
2024-12-06,WSH,TOR,3,1,4,True,6.0,0.5804,0.4196,Over,4.34,-8.78,Under,True,False,-100.00
2024-12-06,CBJ,VAN,2,5,7,True,6.0,0.6892,0.3108,Over,13.36,-17.22,Over,True,True,80.00
2024-12-06,DAL,VGK,2,3,5,True,6.0,0.5636,0.4364,Toss-up,3.98,-8.29,Under,False,False,
2024-12-07,PHI,BOS,3,4,7,True,5.5,0.5344,0.4656,Toss-up,-1.72,-2.22,Over,False,False,
2024-12-07,UTA,BUF,5,2,7,True,6.0,0.5087,0.4913,Toss-up,-0.11,-4.36,Over,False,False,
2024-12-07,WPG,CHI,4,2,6,True,5.5,0.5179,0.4821,Toss-up,-3.17,-1.05,Over,False,False,
2024-12-07,COL,DET,2,1,3,True,6.5,0.4379,0.5621,Toss-up,-12.35,8.36,Under,False,False,
2024-12-07,STL,EDM,2,4,6,True,6.0,0.5186,0.4814,Toss-up,-3.30,-0.40,Push,False,False,
2024-12-07,SJS,FLA,1,3,4,True,6.5,0.5714,0.4286,Toss-up,7.14,-11.06,Under,False,False,
2024-12-07,MIN,LAK,1,4,5,True,5.5,0.4543,0.5457,Toss-up,-5.79,1.51,Under,False,False,
2024-12-07,WSH,MTL,4,2,6,True,6.0,0.6404,0.3596,Over,12.59,-17.10,Push,False,False,
2024-12-07,CAR,NYI,3,4,7,True,6.0,0.5927,0.4073,Over,9.02,-13.40,Over,True,True,99.01
2024-12-07,NSH,OTT,1,3,4,True,5.5,0.4885,0.5115,Toss-up,-6.71,2.84,Under,False,False,
2024-12-07,TOR,PIT,2,5,7,True,6.0,0.5591,0.4409,Toss-up,2.42,-6.65,Over,False,False,
2024-12-08,CGY,DAL,2,6,8,True,6.0,0.4966,0.5034,Toss-up,-2.72,-2.04,Over,False,False,
2024-12-08,COL,NJD,4,0,4,True,6.5,0.4792,0.5208,Toss-up,-7.63,4.00,Under,False,False,
2024-12-08,SEA,NYR,7,5,12,True,6.0,0.5447,0.4553,Toss-up,3.25,-7.52,Over,False,False,
2024-12-08,NYI,OTT,4,2,6,True,6.0,0.5256,0.4744,Toss-up,1.82,-6.05,Push,False,False,
2024-12-08,UTA,PHI,4,2,6,True,6.0,0.5665,0.4335,Toss-up,3.82,-8.34,Push,False,False,
2024-12-08,TBL,VAN,4,2,6,True,6.0,0.6876,0.3124,Over,15.93,-20.22,Push,False,False,
2024-12-08,CBJ,WPG,4,1,5,True,6.5,0.4918,0.5082,Toss-up,-2.74,-2.01,Under,False,False,
2024-12-09,DET,BUF,6,5,11,True,6.0,0.4995,0.5005,Toss-up,-4.18,0.05,Over,False,False,
2024-12-09,ANA,MTL,2,3,5,True,6.0,0.5325,0.4675,Toss-up,-0.24,-4.47,Under,False,False,
2024-12-09,CHI,NYR,2,1,3,True,6.0,0.5542,0.4458,Toss-up,2.15,-6.40,Under,False,False,
2024-12-10,SJS,CAR,2,3,5,True,6.5,0.5148,0.4852,Toss-up,-0.90,-3.86,Under,False,False,
2024-12-10,PHI,CBJ,5,3,8,True,6.5,0.5260,0.4740,Toss-up,0.21,-4.52,Over,False,False,
2024-12-10,TBL,EDM,1,2,3,True,6.5,0.4808,0.5192,Toss-up,-6.87,2.90,Under,False,False,
2024-12-10,TOR,NJD,2,1,3,True,6.0,0.5158,0.4842,Toss-up,-2.76,-1.58,Under,False,False,
2024-12-10,CGY,NSH,4,3,7,True,5.5,0.4257,0.5743,Toss-up,-12.98,9.35,Over,False,False,
2024-12-10,LAK,NYI,3,1,4,True,5.5,0.4789,0.5211,Toss-up,0.72,-4.41,Under,False,False,
2024-12-10,COL,PIT,6,2,8,True,6.5,0.5005,0.4995,Toss-up,-5.50,1.87,Over,False,False,
2024-12-10,FLA,SEA,2,1,3,True,6.0,0.6720,0.3280,Over,17.20,-21.75,Under,True,False,-100.00
2024-12-10,MIN,UTA,5,4,9,True,5.5,0.4689,0.5311,Toss-up,-5.49,1.18,Over,False,False,
2024-12-10,STL,VAN,4,3,7,True,5.5,0.5620,0.4380,Toss-up,3.82,-7.89,Over,False,False,
2024-12-10,BOS,WPG,1,8,9,True,5.5,0.4959,0.5041,Toss-up,0.81,-4.75,Over,False,False,
2024-12-11,NYR,BUF,3,2,5,True,6.0,0.5972,0.4028,Over,6.89,-11.65,Under,True,False,-100.00
2024-12-11,ANA,OTT,1,5,6,True,6.0,0.5131,0.4869,Toss-up,-1.07,-3.23,Push,False,False,
2024-12-12,WSH,CBJ,2,1,3,True,6.5,0.5526,0.4474,Toss-up,2.88,-7.19,Under,False,False,
2024-12-12,TBL,CGY,8,3,11,True,6.0,0.5945,0.4055,Over,4.09,-7.99,Over,True,True,80.65
2024-12-12,UTA,COL,4,1,5,True,6.5,0.4395,0.5605,Toss-up,-9.53,4.83,Under,False,False,
2024-12-12,NSH,DAL,4,1,5,True,6.0,0.4917,0.5083,Toss-up,-3.21,-1.09,Under,False,False,
2024-12-12,EDM,MIN,7,1,8,True,6.0,0.4985,0.5015,Toss-up,-1.36,-3.34,Over,False,False,
2024-12-12,PIT,MTL,9,2,11,True,6.5,0.4673,0.5327,Toss-up,-6.76,2.05,Over,False,False,
2024-12-12,LAK,NJD,1,3,4,True,5.5,0.4821,0.5179,Toss-up,-6.54,2.04,Under,False,False,
2024-12-12,CHI,NYI,4,5,9,True,5.5,0.4633,0.5367,Toss-up,-5.36,0.84,Over,False,False,
2024-12-12,DET,PHI,1,4,5,True,6.0,0.5813,0.4187,Over,4.64,-9.35,Under,True,False,-100.00
2024-12-12,BOS,SEA,1,5,6,True,5.5,0.5287,0.4713,Toss-up,0.49,-5.25,Over,False,False,
2024-12-12,SJS,STL,4,3,7,True,6.0,0.5561,0.4439,Toss-up,6.35,-10.16,Over,False,False,
2024-12-12,ANA,TOR,2,3,5,True,6.0,0.4591,0.5409,Toss-up,-6.48,1.71,Under,False,False,
2024-12-12,FLA,VAN,0,4,4,True,5.5,0.6732,0.3268,Over,14.27,-18.54,Under,True,False,-100.00
2024-12-12,VGK,WPG,3,2,5,True,5.5,0.5640,0.4360,Toss-up,4.02,-8.32,Under,False,False,
2024-12-13,OTT,CAR,3,0,3,True,6.0,0.6218,0.3782,Over,7.84,-11.93,Under,True,False,-100.00
2024-12-14,ANA,CBJ,4,3,7,True,6.0,0.5803,0.4197,Over,3.48,-7.53,Over,True,True,83.33
2024-12-14,FLA,CGY,0,3,3,True,5.5,0.6178,0.3822,Over,8.29,-13.00,Under,True,False,-100.00
2024-12-14,NSH,COL,2,5,7,True,6.0,0.5238,0.4762,Toss-up,-0.23,-4.30,Over,False,False,
2024-12-14,STL,DAL,1,2,3,True,6.0,0.5356,0.4644,Toss-up,2.11,-6.62,Under,False,False,
2024-12-14,TOR,DET,2,4,6,True,6.0,0.4708,0.5292,Toss-up,-3.66,-0.78,Push,False,False,
2024-12-14,VGK,EDM,3,6,9,True,6.0,0.5447,0.4553,Toss-up,0.34,-3.97,Over,False,False,
2024-12-14,PHI,MIN,1,4,5,True,5.5,0.5739,0.4261,Toss-up,2.64,-6.41,Under,False,False,
2024-12-14,CHI,NJD,1,4,5,True,6.0,0.5068,0.4932,Toss-up,-1.93,-2.60,Under,False,False,
2024-12-14,LAK,NYR,5,1,6,True,5.5,0.4989,0.5011,Toss-up,-4.03,-0.38,Over,False,False,
2024-12-14,PIT,OTT,2,3,5,True,6.5,0.4661,0.5339,Toss-up,-5.31,1.01,Under,False,False,
2024-12-14,TBL,SEA,5,1,6,True,6.0,0.6461,0.3539,Over,9.25,-13.16,Push,False,False,
2024-12-14,UTA,SJS,4,3,7,True,6.0,0.5751,0.4249,Toss-up,5.59,-9.89,Over,False,False,
2024-12-14,BOS,VAN,5,1,6,True,5.5,0.5593,0.4407,Toss-up,3.55,-8.31,Over,False,False,
2024-12-14,MTL,WPG,2,4,6,True,6.0,0.6013,0.3987,Over,7.75,-12.05,Push,False,False,
2024-12-14,BUF,WSH,2,4,6,True,6.0,0.6156,0.3844,Over,6.81,-10.58,Push,False,False,
2024-12-15,CBJ,CAR,1,4,5,True,6.5,0.5199,0.4801,Toss-up,2.97,-7.15,Under,False,False,
2024-12-15,NYI,CHI,3,5,8,True,5.5,0.4980,0.5020,Toss-up,-0.69,-3.51,Over,False,False,
2024-12-15,VGK,MIN,3,2,5,True,5.5,0.5434,0.4566,Toss-up,0.42,-4.83,Under,False,False,
2024-12-15,NYR,STL,2,3,5,True,6.0,0.5269,0.4731,Toss-up,0.31,-4.84,Under,False,False,
2024-12-15,BUF,TOR,3,5,8,True,6.0,0.5160,0.4840,Toss-up,-2.10,-1.85,Over,False,False,
2024-12-16,WSH,DAL,1,3,4,True,6.0,0.5649,0.4351,Toss-up,6.98,-11.03,Under,False,False,
2024-12-16,FLA,EDM,6,5,11,True,6.0,0.6069,0.3931,Over,8.77,-13.07,Over,True,True,92.59
2024-12-16,COL,VAN,1,3,4,True,6.0,0.6330,0.3670,Over,12.32,-16.58,Under,True,False,-100.00
2024-12-17,NYI,CAR,0,4,4,True,6.0,0.5866,0.4134,Over,7.92,-12.15,Under,True,False,-100.00
2024-12-17,BOS,CGY,4,3,7,True,5.5,0.5071,0.4929,Toss-up,0.21,-4.41,Over,False,False,
2024-12-17,WSH,CHI,2,3,5,True,5.5,0.5625,0.4375,Toss-up,2.12,-6.50,Under,False,False,
2024-12-17,BUF,MTL,1,6,7,True,6.0,0.6146,0.3854,Over,9.08,-13.39,Over,True,True,90.91
2024-12-17,NYR,NSH,0,2,2,True,6.0,0.4868,0.5132,Toss-up,-1.81,-2.60,Under,False,False,
2024-12-17,LAK,PIT,2,3,5,True,5.5,0.5696,0.4304,Toss-up,2.62,-6.96,Under,False,False,
2024-12-17,OTT,SEA,3,0,3,True,5.5,0.5381,0.4619,Toss-up,5.97,-9.76,Under,False,False,
2024-12-17,WPG,SJS,4,3,7,True,6.0,0.5982,0.4018,Over,9.82,-14.36,Over,True,True,100.00
2024-12-17,NJD,STL,4,1,5,True,5.5,0.4911,0.5089,Toss-up,-4.38,0.15,Under,False,False,
2024-12-17,CBJ,TBL,3,5,8,True,6.5,0.5575,0.4425,Toss-up,4.53,-9.24,Over,False,False,
2024-12-18,WPG,ANA,2,3,5,True,6.0,0.5312,0.4688,Toss-up,2.62,-7.04,Under,False,False,
2024-12-18,TOR,DAL,5,3,8,True,5.5,0.4811,0.5189,Toss-up,-6.43,1.89,Over,False,False,
2024-12-18,PHI,DET,4,6,10,True,6.0,0.5631,0.4369,Toss-up,4.86,-9.36,Over,False,False,
2024-12-18,FLA,MIN,6,1,7,True,5.5,0.5902,0.4098,Over,7.80,-12.51,Over,True,True,95.24
2024-12-18,VAN,UTA,2,3,5,True,5.5,0.5614,0.4386,Toss-up,0.58,-4.45,Under,False,False,
2024-12-19,NJD,CBJ,2,4,6,True,6.5,0.4394,0.5606,Toss-up,-7.75,3.45,Under,False,False,
2024-12-19,OTT,CGY,3,2,5,True,5.5,0.5086,0.4914,Toss-up,-1.30,-3.24,Under,False,False,
2024-12-19,SEA,CHI,1,3,4,True,5.5,0.5149,0.4851,Toss-up,1.49,-5.41,Under,False,False,
2024-12-19,BOS,EDM,2,3,5,True,6.0,0.5751,0.4249,Toss-up,4.02,-8.73,Under,False,False,
2024-12-19,PIT,NSH,5,4,9,True,6.0,0.5312,0.4688,Toss-up,1.90,-5.95,Over,False,False,
2024-12-19,LAK,PHI,7,3,10,True,5.5,0.5430,0.4570,Toss-up,2.84,-7.35,Over,False,False,
2024-12-19,COL,SJS,4,2,6,True,6.5,0.4741,0.5259,Toss-up,-3.08,-1.12,Under,False,False,
2024-12-19,STL,TBL,1,3,4,True,6.0,0.6074,0.3926,Over,9.52,-14.22,Under,True,False,-100.00
2024-12-19,VAN,VGK,1,3,4,True,6.0,0.5742,0.4258,Toss-up,6.20,-10.91,Under,False,False,
