Date,Away_Abbr,Home_Abbr,Away_G,Home_G,Total,Eligible,Line,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2025-11-14,PIT,NSH,1,2,3,True,6.5,0.4409,0.5591,Toss-up,-4.69,0.36,Under,False,False,
2025-11-14,PHI,STL,6,5,11,True,5.5,0.5328,0.4672,Toss-up,2.06,-6.77,Over,False,False,
2025-11-14,NYI,UTA,3,2,5,True,6.5,0.4768,0.5232,Toss-up,-4.70,-0.07,Under,False,False,
2025-11-15,EDM,CAR,4,3,7,True,6.5,0.5081,0.4919,Toss-up,-0.41,-4.30,Over,False,False,
2025-11-15,NYR,CBJ,2,1,3,True,6.0,0.5559,0.4441,Toss-up,2.11,-6.81,Under,False,False,
2025-11-15,WPG,CGY,4,3,7,True,5.5,0.4665,0.5335,Toss-up,-7.89,3.35,Over,False,False,
2025-11-15,TOR,CHI,2,3,5,True,6.5,0.5111,0.4889,Toss-up,-0.11,-4.60,Under,False,False,
2025-11-15,PHI,DAL,1,5,6,True,5.5,0.5458,0.4542,Toss-up,3.36,-8.07,Over,False,False,
2025-11-15,BUF,DET,5,4,9,True,6.5,0.4392,0.5608,Toss-up,-7.30,2.59,Over,False,False,
2025-11-15,TBL,FLA,3,1,4,True,6.0,0.5652,0.4348,Toss-up,6.52,-11.06,Under,False,False,
2025-11-15,ANA,MIN,0,2,2,True,6.5,0.4874,0.5126,Toss-up,-8.70,4.75,Under,False,False,
2025-11-15,BOS,MTL,3,2,5,True,5.5,0.6922,0.3078,Over,15.73,-20.44,Under,True,False,-100.00
2025-11-15,LAK,OTT,1,0,1,True,5.5,0.6261,0.3739,Over,10.23,-14.99,Under,True,False,-100.00
2025-11-15,SJS,SEA,1,4,5,True,5.5,0.5063,0.4937,Toss-up,-3.92,-0.63,Under,False,False,
2025-11-15,VGK,STL,4,1,5,True,5.5,0.6305,0.3695,Over,7.49,-11.83,Under,True,False,-100.00
2025-11-15,NJD,WSH,3,2,5,True,5.5,0.5509,0.4491,Toss-up,0.54,-5.09,Under,False,False,
2025-11-16,NYI,COL,1,4,5,True,6.5,0.4961,0.5039,Toss-up,-3.88,-0.83,Under,False,False,
2025-11-16,VGK,MIN,2,3,5,True,6.0,0.5274,0.4726,Toss-up,-0.75,-3.96,Under,False,False,
2025-11-16,DET,NYR,2,1,3,True,6.0,0.5317,0.4683,Toss-up,0.79,-5.55,Under,False,False,
2025-11-16,NSH,PIT,0,4,4,True,6.0,0.5586,0.4414,Toss-up,2.37,-7.08,Under,False,False,
2025-11-16,VAN,TBL,6,2,8,True,6.5,0.4429,0.5571,Toss-up,-10.26,5.71,Over,False,False,
2025-11-17,UTA,ANA,2,3,5,True,6.5,0.4930,0.5070,Toss-up,-0.70,-3.85,Under,False,False,
2025-11-17,CAR,BOS,3,1,4,True,6.0,0.6623,0.3377,Over,11.69,-16.23,Under,True,False,-100.00
2025-11-17,EDM,BUF,1,5,6,True,6.5,0.5017,0.4983,Toss-up,-1.05,-3.66,Under,False,False,
2025-11-17,MTL,CBJ,3,4,7,True,6.5,0.4790,0.5210,Toss-up,-3.32,-1.39,Over,False,False,
2025-11-17,VAN,FLA,5,8,13,True,6.0,0.6029,0.3971,Over,10.29,-14.83,Over,True,True,100.00
2025-11-17,LAK,WSH,1,2,3,True,5.5,0.4929,0.5071,Toss-up,-3.09,-1.67,Under,False,False,
2025-11-18,CGY,CHI,2,5,7,True,6.0,0.4710,0.5290,Toss-up,-2.90,-1.65,Over,False,False,
2025-11-18,NYI,DAL,3,2,5,True,6.0,0.5916,0.4084,Over,3.61,-7.94,Under,True,False,-100.00
2025-11-18,SEA,DET,2,4,6,True,5.5,0.5236,0.4764,Toss-up,-1.12,-3.58,Over,False,False,
2025-11-18,UTA,SJS,2,3,5,True,6.0,0.5611,0.4389,Toss-up,2.62,-7.33,Under,False,False,
2025-11-18,NJD,TBL,1,5,6,True,6.0,0.5736,0.4264,Toss-up,6.14,-10.85,Push,False,False,
2025-11-18,STL,TOR,2,3,5,True,6.0,0.7046,0.2954,Over,18.07,-22.84,Under,True,False,-100.00
2025-11-18,NYR,VGK,2,3,5,True,6.0,0.4779,0.5221,Toss-up,-0.99,-3.35,Under,False,False,
2025-11-18,CBJ,WPG,2,5,7,True,6.5,0.4255,0.5745,Toss-up,-10.94,6.23,Over,False,False,
2025-11-19,BOS,ANA,3,4,7,True,6.5,0.4962,0.5038,Toss-up,-1.60,-3.11,Over,False,False,
2025-11-19,CGY,BUF,6,2,8,True,6.0,0.5259,0.4741,Toss-up,-0.90,-3.81,Over,False,False,
2025-11-19,CAR,MIN,3,4,7,True,6.0,0.5544,0.4456,Toss-up,0.90,-5.44,Over,False,False,
2025-11-19,EDM,WSH,4,7,11,True,6.0,0.5653,0.4347,Toss-up,1.98,-6.53,Over,False,False,
2025-11-20,OTT,ANA,3,2,5,True,6.5,0.4943,0.5057,Toss-up,-0.57,-3.98,Under,False,False,
2025-11-20,SEA,CHI,3,2,5,True,5.5,0.5104,0.4896,Toss-up,-3.50,-1.04,Under,False,False,
2025-11-20,NYR,COL,3,6,9,True,6.0,0.5343,0.4657,Toss-up,-0.05,-4.65,Over,False,False,
2025-11-20,NYI,DET,5,0,5,True,6.0,0.5836,0.4164,Over,4.87,-9.58,Under,True,False,-100.00
2025-11-20,NJD,FLA,0,1,1,True,5.5,0.5975,0.4025,Over,8.53,-13.23,Under,True,False,-100.00
2025-11-20,WSH,MTL,8,4,12,True,6.0,0.6079,0.3921,Over,9.57,-14.28,Over,True,True,95.24
2025-11-20,STL,PHI,2,3,5,True,5.5,0.5780,0.4220,Toss-up,5.41,-10.18,Under,False,False,
2025-11-20,LAK,SJS,3,4,7,True,5.5,0.4831,0.5169,Toss-up,-6.23,1.69,Over,False,False,
2025-11-20,EDM,TBL,1,2,3,True,6.5,0.4867,0.5133,Toss-up,-3.71,-1.05,Under,False,False,
2025-11-20,CBJ,TOR,3,2,5,True,6.5,0.5181,0.4819,Toss-up,0.59,-5.30,Under,False,False,
2025-11-20,VGK,UTA,4,1,5,True,6.0,0.5595,0.4405,Toss-up,4.73,-9.44,Under,False,False,
2025-11-20,DAL,VAN,4,2,6,True,6.5,0.5026,0.4974,Toss-up,-0.96,-3.74,Under,False,False,
2025-11-21,CHI,BUF,3,9,12,True,6.0,0.6003,0.3997,Over,4.47,-8.81,Over,True,True,80.00
2025-11-21,BOS,LAK,2,1,3,True,5.5,0.5579,0.4421,Toss-up,2.30,-7.01,Under,False,False,
2025-11-21,MIN,PIT,5,0,5,True,6.0,0.5060,0.4940,Toss-up,-0.62,-4.09,Under,False,False,
2025-11-21,CAR,WPG,4,3,7,True,6.5,0.4448,0.5552,Toss-up,-6.74,2.03,Over,False,False,
2025-11-22,VGK,ANA,3,4,7,True,6.0,0.5868,0.4132,Over,4.14,-8.68,Over,True,True,83.33
2025-11-22,DAL,CGY,2,3,5,True,6.0,0.5120,0.4880,Toss-up,1.20,-5.75,Under,False,False,
2025-11-22,CBJ,DET,3,4,7,True,6.5,0.4202,0.5798,Toss-up,-7.98,3.44,Over,False,False,
2025-11-22,EDM,FLA,6,3,9,True,5.5,0.6146,0.3854,Over,6.91,-11.46,Over,True,True,83.33
2025-11-22,TOR,MTL,2,5,7,True,6.0,0.7213,0.2787,Over,18.64,-23.35,Over,True,True,86.96
2025-11-22,COL,NSH,3,0,3,True,6.5,0.4790,0.5210,Toss-up,-3.32,-1.39,Under,False,False,
2025-11-22,STL,NYI,2,1,3,True,6.0,0.6032,0.3968,Over,9.10,-13.81,Under,True,False,-100.00
2025-11-22,NJD,PHI,3,6,9,True,5.5,0.5066,0.4934,Toss-up,0.66,-5.21,Over,False,False,
2025-11-22,SEA,PIT,3,2,5,True,5.5,0.4833,0.5167,Toss-up,-7.22,2.89,Under,False,False,
2025-11-22,OTT,SJS,3,2,5,True,5.5,0.5718,0.4282,Toss-up,3.70,-8.40,Under,False,False,
2025-11-22,NYR,UTA,2,3,5,True,6.0,0.5076,0.4924,Toss-up,-0.46,-4.25,Under,False,False,
2025-11-22,TBL,WSH,5,3,8,True,6.0,0.5658,0.4342,Toss-up,1.03,-5.36,Over,False,False,
2025-11-23,CAR,BUF,1,4,5,True,6.5,0.5270,0.4730,Toss-up,-1.85,-2.70,Under,False,False,
2025-11-23,COL,CHI,1,0,1,True,6.5,0.4692,0.5308,Toss-up,-4.30,-0.41,Under,False,False,
2025-11-23,SEA,NYI,0,1,1,True,6.0,0.4950,0.5050,Toss-up,-2.88,-1.88,Under,False,False,
2025-11-23,BOS,SJS,1,3,4,True,6.0,0.5617,0.4383,Toss-up,3.79,-8.55,Under,False,False,
2025-11-23,CGY,VAN,5,2,7,True,6.0,0.5888,0.4112,Over,6.50,-11.26,Over,True,True,90.91
2025-11-23,MIN,WPG,3,0,3,True,6.0,0.5374,0.4626,Toss-up,2.52,-7.23,Under,False,False,
2025-11-24,OTT,LAK,1,2,3,True,5.5,0.5184,0.4816,Toss-up,3.06,-7.39,Under,False,False,
2025-11-24,DET,NJD,3,4,7,True,6.0,0.5633,0.4367,Toss-up,5.11,-9.82,Over,False,False,
2025-11-24,FLA,NSH,8,3,11,True,5.5,0.5490,0.4510,Toss-up,-0.65,-3.68,Over,False,False,
2025-11-24,STL,NYR,2,3,5,True,5.5,0.5129,0.4871,Toss-up,0.07,-4.78,Under,False,False,
2025-11-24,PHI,TBL,0,3,3,True,6.0,0.5485,0.4515,Toss-up,4.85,-9.39,Under,False,False,
2025-11-24,VGK,UTA,1,5,6,True,6.0,0.5473,0.4527,Toss-up,2.35,-7.11,Push,False,False,
2025-11-24,CBJ,WSH,1,5,6,True,6.5,0.4577,0.5423,Toss-up,-4.23,-0.32,Under,False,False,
2025-11-25,DAL,EDM,8,3,11,True,6.0,0.6289,0.3711,Over,10.50,-15.27,Over,True,True,90.91
2025-11-26,VAN,ANA,5,4,9,True,6.5,0.5469,0.4531,Toss-up,-5.31,0.87,Over,False,False,
2025-11-26,NYR,CAR,4,2,6,True,6.0,0.5303,0.4697,Toss-up,1.81,-6.51,Push,False,False,
2025-11-26,TOR,CBJ,2,1,3,True,6.5,0.5008,0.4992,Toss-up,-2.30,-2.46,Under,False,False,
2025-11-26,MIN,CHI,4,3,7,True,5.5,0.4992,0.5008,Toss-up,-3.57,-1.14,Over,False,False,
2025-11-26,SJS,COL,0,6,6,True,6.5,0.3807,0.6193,Under,-13.15,8.44,Under,True,True,86.96
2025-11-26,NSH,DET,6,3,9,True,6.0,0.5758,0.4242,Toss-up,5.19,-9.96,Over,False,False,
2025-11-26,PHI,FLA,4,2,6,True,5.5,0.5762,0.4238,Toss-up,8.84,-13.17,Over,False,False,
2025-11-26,STL,NJD,2,3,5,True,5.5,0.5668,0.4332,Toss-up,3.19,-7.90,Under,False,False,
2025-11-26,BOS,NYI,3,1,4,True,6.0,0.5276,0.4724,Toss-up,1.54,-6.25,Under,False,False,
2025-11-26,BUF,PIT,2,4,6,True,6.5,0.4368,0.5632,Toss-up,-7.54,2.83,Under,False,False,
2025-11-26,DAL,SEA,3,2,5,True,5.5,0.5032,0.4968,Toss-up,-4.22,-0.32,Under,False,False,
2025-11-26,CGY,TBL,1,5,6,True,5.5,0.4926,0.5074,Toss-up,-6.30,1.96,Over,False,False,
2025-11-26,MTL,UTA,4,3,7,True,6.0,0.6487,0.3513,Over,13.65,-18.36,Over,True,True,95.24
2025-11-26,OTT,VGK,4,3,7,True,5.5,0.5500,0.4500,Toss-up,1.52,-6.22,Over,False,False,
2025-11-26,WPG,WSH,3,4,7,True,6.5,0.4245,0.5755,Toss-up,-7.55,3.00,Over,False,False,
2025-11-28,LAK,ANA,4,5,9,True,6.0,0.5448,0.4552,Toss-up,0.99,-5.70,Over,False,False,
2025-11-28,NYR,BOS,6,2,8,True,5.5,0.4983,0.5017,Toss-up,-2.55,-2.21,Over,False,False,
2025-11-28,NJD,BUF,5,0,5,True,6.0,0.6196,0.3804,Over,8.47,-13.18,Under,True,False,-100.00
2025-11-28,WPG,CAR,1,5,6,True,6.5,0.4307,0.5693,Toss-up,-8.15,3.44,Under,False,False,
2025-11-28,PIT,CBJ,4,3,7,True,6.0,0.5314,0.4686,Toss-up,-1.40,-3.14,Over,False,False,
2025-11-28,NSH,CHI,4,3,7,True,6.0,0.5832,0.4168,Over,7.10,-11.80,Over,True,True,95.24
2025-11-28,UTA,DAL,3,4,7,True,6.0,0.5802,0.4198,Over,6.80,-11.51,Over,True,True,95.24
2025-11-28,TBL,DET,6,3,9,True,6.5,0.4121,0.5879,Under,-8.79,4.25,Over,True,False,-100.00
2025-11-28,CGY,FLA,5,3,8,True,5.5,0.5550,0.4450,Toss-up,0.95,-5.50,Over,False,False,
2025-11-28,COL,MIN,2,3,5,True,6.0,0.5189,0.4811,Toss-up,-1.60,-3.11,Under,False,False,
2025-11-28,PHI,NYI,4,3,7,True,6.0,0.4813,0.5187,Toss-up,-5.35,0.65,Over,False,False,
2025-11-28,VAN,SJS,2,3,5,True,6.5,0.4675,0.5325,Toss-up,-7.80,3.25,Under,False,False,
2025-11-28,OTT,STL,3,4,7,True,5.5,0.5671,0.4329,Toss-up,4.33,-9.09,Over,False,False,
2025-11-28,MTL,VGK,4,1,5,True,6.0,0.6466,0.3534,Over,10.11,-14.66,Under,True,False,-100.00
2025-11-28,TOR,WSH,2,4,6,True,6.0,0.6508,0.3492,Over,12.70,-17.46,Push,False,False,
2025-11-29,DET,BOS,2,3,5,True,5.5,0.6111,0.3889,Over,6.56,-11.11,Under,True,False,-100.00
2025-11-29,MTL,COL,2,7,9,True,6.5,0.4920,0.5080,Toss-up,-2.02,-2.69,Over,False,False,
2025-11-29,VAN,LAK,1,2,3,True,6.5,0.4333,0.5667,Toss-up,-6.67,2.13,Under,False,False,
2025-11-29,BUF,MIN,3,2,5,True,6.0,0.5699,0.4301,Toss-up,2.44,-6.99,Under,False,False,
2025-11-29,PHI,NJD,5,3,8,True,5.5,0.5295,0.4705,Toss-up,1.73,-6.44,Over,False,False,
2025-11-29,WPG,NSH,5,2,7,True,6.0,0.5859,0.4141,Over,7.37,-12.08,Over,True,True,95.24
2025-11-29,TBL,NYR,4,1,5,True,6.5,0.3523,0.6477,Under,-13.55,9.21,Under,True,True,80.00
2025-11-29,TOR,PIT,7,2,9,True,6.5,0.4295,0.5705,Toss-up,-8.27,3.56,Over,False,False,
2025-11-29,EDM,SEA,4,0,4,True,6.0,0.5674,0.4326,Toss-up,5.52,-10.23,Under,False,False,
2025-11-29,UTA,STL,0,1,1,True,5.5,0.5724,0.4276,Toss-up,3.75,-8.46,Under,False,False,
2025-11-29,SJS,VGK,3,4,7,True,6.5,0.3535,0.6465,Under,-14.65,10.11,Over,True,False,-100.00
2025-11-30,CGY,CAR,0,1,1,True,6.0,0.5577,0.4423,Toss-up,3.39,-8.15,Under,False,False,
2025-11-30,ANA,CHI,3,5,8,True,6.5,0.4821,0.5179,Toss-up,-6.33,1.79,Over,False,False,
2025-11-30,OTT,DAL,1,6,7,True,5.5,0.5920,0.4080,Over,4.66,-9.20,Over,True,True,83.33
2025-11-30,WSH,NYI,4,1,5,True,6.0,0.5470,0.4530,Toss-up,2.32,-7.08,Under,False,False,
2025-12-01,WPG,BUF,1,5,6,True,6.5,0.4539,0.5461,Toss-up,-5.83,1.12,Under,False,False,
2025-12-01,CBJ,NJD,5,3,8,True,6.0,0.5688,0.4312,Toss-up,1.32,-5.66,Over,False,False,
2025-12-01,PIT,PHI,5,1,6,True,6.0,0.5491,0.4509,Toss-up,3.69,-8.40,Push,False,False,
2025-12-01,UTA,SJS,3,6,9,True,6.0,0.5096,0.4904,Toss-up,0.96,-5.50,Over,False,False,
2025-12-01,ANA,STL,4,1,5,True,6.5,0.4595,0.5405,Toss-up,-5.27,0.56,Under,False,False,
2025-12-02,VAN,COL,1,3,4,True,6.5,0.5059,0.4941,Toss-up,-1.79,-2.97,Under,False,False,
2025-12-02,BOS,DET,4,5,9,True,5.5,0.5971,0.4029,Over,5.17,-9.71,Over,True,True,83.33
2025-12-02,MIN,EDM,1,0,1,True,6.0,0.5877,0.4123,Over,5.28,-9.98,Under,True,False,-100.00
2025-12-02,TOR,FLA,4,1,5,True,6.5,0.5201,0.4799,Toss-up,0.80,-5.50,Under,False,False,
2025-12-02,WSH,LAK,3,1,4,True,5.5,0.5138,0.4862,Toss-up,1.38,-5.93,Under,False,False,
2025-12-02,OTT,MTL,5,2,7,True,6.0,0.6665,0.3335,Over,15.43,-20.14,Over,True,True,95.24
2025-12-02,CGY,NSH,1,5,6,True,5.5,0.5274,0.4726,Toss-up,-1.81,-2.74,Over,False,False,
2025-12-02,TBL,NYI,1,2,3,True,6.0,0.5054,0.4946,Toss-up,-0.68,-4.03,Under,False,False,
2025-12-02,DAL,NYR,2,3,5,True,5.5,0.5378,0.4622,Toss-up,1.40,-6.16,Under,False,False,
2025-12-02,CHI,VGK,3,4,7,True,6.0,0.5718,0.4282,Toss-up,5.96,-10.67,Over,False,False,
2025-12-03,UTA,ANA,7,0,7,True,6.5,0.4711,0.5289,Toss-up,-5.27,0.51,Over,False,False,
2025-12-03,WPG,MTL,2,3,5,True,6.5,0.5011,0.4989,Toss-up,0.11,-4.65,Under,False,False,
2025-12-03,DAL,NJD,3,0,3,True,6.0,0.5906,0.4094,Over,7.84,-12.55,Under,True,False,-100.00
2025-12-03,BUF,PHI,2,5,7,True,6.5,0.4387,0.5613,Toss-up,-6.13,1.58,Over,False,False,
2025-12-03,WSH,SJS,7,1,8,True,6.0,0.5630,0.4370,Toss-up,2.81,-7.52,Over,False,False,
2025-12-04,STL,BOS,2,5,7,True,5.5,0.5480,0.4520,Toss-up,3.58,-8.29,Over,False,False,
2025-12-04,TOR,CAR,5,1,6,True,6.0,0.6137,0.3863,Over,5.82,-10.15,Push,False,False,
2025-12-04,DET,CBJ,5,6,11,True,6.5,0.4685,0.5315,Toss-up,-7.69,3.15,Over,False,False,
2025-12-04,MIN,CGY,1,4,5,True,5.5,0.4290,0.5710,Toss-up,-9.48,4.72,Under,False,False,
2025-12-04,SEA,EDM,4,9,13,True,6.0,0.5115,0.4885,Toss-up,1.15,-5.69,Over,False,False,
2025-12-04,NSH,FLA,2,1,3,True,6.0,0.6273,0.3727,Over,10.34,-15.11,Under,True,False,-100.00
2025-12-04,CHI,LAK,2,1,3,True,5.5,0.5010,0.4990,Toss-up,-2.28,-2.49,Under,False,False,
2025-12-04,COL,NYI,3,6,9,True,6.0,0.5068,0.4932,Toss-up,-2.81,-1.90,Over,False,False,
2025-12-04,NYR,OTT,4,2,6,True,5.5,0.5289,0.4711,Toss-up,-0.60,-4.11,Over,False,False,
2025-12-04,PIT,TBL,4,3,7,True,6.5,0.3679,0.6321,Under,-15.59,10.83,Over,True,False,-100.00
2025-12-05,WSH,ANA,3,4,7,True,6.5,0.4980,0.5020,Toss-up,-1.42,-3.29,Over,False,False,
2025-12-05,SJS,DAL,1,4,5,True,6.0,0.5670,0.4330,Toss-up,3.21,-7.92,Under,False,False,
2025-12-05,VGK,NJD,3,0,3,True,5.5,0.5550,0.4450,Toss-up,3.12,-7.88,Under,False,False,
2025-12-05,UTA,VAN,4,1,5,True,6.5,0.4566,0.5434,Toss-up,-4.34,-0.20,Under,False,False,
2025-12-05,BUF,WPG,1,4,5,True,6.5,0.4457,0.5543,Toss-up,-6.65,1.94,Under,False,False,
2025-12-06,NJD,BOS,1,4,5,True,5.5,0.5592,0.4408,Toss-up,4.70,-9.41,Under,False,False,
2025-12-06,NSH,CAR,3,6,9,True,6.0,0.5690,0.4310,Toss-up,4.52,-9.29,Over,False,False,
2025-12-06,UTA,CGY,0,2,2,True,6.0,0.4973,0.5027,Toss-up,-0.27,-4.28,Under,False,False,
2025-12-06,WPG,EDM,2,6,8,True,6.5,0.4754,0.5246,Toss-up,-4.84,0.08,Over,False,False,
2025-12-06,CBJ,FLA,6,7,13,True,6.5,0.4667,0.5333,Toss-up,-2.11,-2.23,Over,False,False,
2025-12-06,CHI,LAK,0,6,6,True,5.5,0.4689,0.5311,Toss-up,-6.60,1.89,Over,False,False,
2025-12-06,COL,NYR,3,2,5,True,6.0,0.5333,0.4667,Toss-up,0.95,-5.71,Under,False,False,
2025-12-06,STL,OTT,2,1,3,True,5.5,0.5555,0.4445,Toss-up,3.17,-7.93,Under,False,False,
2025-12-06,DET,SEA,4,3,7,True,6.0,0.5863,0.4137,Over,7.41,-12.11,Over,True,True,95.24
2025-12-06,NYI,TBL,2,0,2,True,6.0,0.4980,0.5020,Toss-up,-3.69,-1.02,Under,False,False,
2025-12-06,MTL,TOR,2,1,3,True,6.5,0.5437,0.4563,Toss-up,0.88,-5.58,Under,False,False,
2025-12-06,MIN,VAN,2,4,6,True,6.0,0.5258,0.4742,Toss-up,1.36,-6.07,Push,False,False,
2025-12-07,CHI,ANA,1,7,8,True,6.5,0.4775,0.5225,Toss-up,-8.77,4.63,Over,False,False,
2025-12-07,SJS,CAR,4,1,5,True,6.0,0.5721,0.4279,Toss-up,3.72,-8.43,Under,False,False,
2025-12-07,PIT,DAL,2,3,5,True,6.0,0.5528,0.4472,Toss-up,4.06,-8.77,Under,False,False,
2025-12-07,NYI,FLA,1,4,5,True,6.0,0.5548,0.4452,Toss-up,0.93,-5.48,Under,False,False,
2025-12-07,STL,MTL,4,3,7,True,5.5,0.5807,0.4193,Over,5.69,-10.45,Over,True,True,90.91
2025-12-07,VGK,NYR,3,2,5,True,5.5,0.4920,0.5080,Toss-up,-8.25,4.29,Under,False,False,
2025-12-07,COL,PHI,3,2,5,True,6.0,0.5758,0.4242,Toss-up,3.04,-7.58,Under,False,False,
2025-12-07,CBJ,WSH,0,2,2,True,6.5,0.5124,0.4876,Toss-up,1.24,-5.78,Under,False,False,
2025-12-08,BUF,CGY,4,7,11,True,6.0,0.5175,0.4825,Toss-up,-1.73,-2.97,Over,False,False,
2025-12-08,MIN,SEA,4,1,5,True,5.5,0.4497,0.5503,Toss-up,-6.25,1.54,Under,False,False,
2025-12-08,TBL,TOR,0,2,2,True,6.5,0.3916,0.6084,Under,-13.22,8.46,Under,True,True,90.91
2025-12-08,LAK,UTA,4,2,6,True,5.5,0.4463,0.5537,Toss-up,-5.37,0.83,Over,False,False,
2025-12-08,DET,VAN,4,0,4,True,6.5,0.5192,0.4808,Toss-up,0.70,-5.41,Under,False,False,
2025-12-09,CBJ,CAR,1,4,5,True,6.5,0.4637,0.5363,Toss-up,-6.01,1.25,Under,False,False,
2025-12-09,BUF,EDM,4,3,7,True,6.5,0.5578,0.4422,Toss-up,0.23,-4.56,Over,False,False,
2025-12-09,TBL,MTL,6,1,7,True,6.5,0.4030,0.5970,Under,-10.92,6.21,Over,True,False,-100.00
2025-12-09,COL,NSH,3,4,7,True,6.0,0.6117,0.3883,Over,8.78,-13.55,Over,True,True,90.91
2025-12-09,VGK,NYI,4,5,9,True,5.5,0.4729,0.5271,Toss-up,-5.09,0.33,Over,False,False,
2025-12-09,NJD,OTT,4,3,7,True,5.5,0.5322,0.4678,Toss-up,0.84,-5.60,Over,False,False,
2025-12-09,SJS,PHI,1,4,5,True,6.0,0.5449,0.4551,Toss-up,3.27,-7.98,Under,False,False,
2025-12-09,ANA,PIT,4,3,7,True,6.5,0.4768,0.5232,Toss-up,-6.86,2.32,Over,False,False,
2025-12-09,BOS,STL,5,2,7,True,5.5,0.5464,0.4536,Toss-up,2.26,-7.02,Over,False,False,
2025-12-09,DAL,WPG,4,3,7,True,6.0,0.5573,0.4427,Toss-up,4.51,-9.22,Over,False,False,
2025-12-10,DET,CGY,4,3,7,True,6.0,0.5732,0.4268,Toss-up,2.77,-7.32,Over,False,False,
2025-12-10,NYR,CHI,0,3,3,True,6.0,0.5172,0.4828,Toss-up,1.72,-6.26,Under,False,False,
2025-12-10,LAK,SEA,2,3,5,True,5.5,0.4408,0.5592,Toss-up,-5.92,1.38,Under,False,False,
2025-12-10,FLA,UTA,4,3,7,True,5.5,0.5843,0.4157,Over,4.95,-9.65,Over,True,True,86.96
2025-12-11,OTT,CBJ,6,3,9,True,6.5,0.4513,0.5487,Toss-up,-7.25,2.49,Over,False,False,
2025-12-11,FLA,COL,2,6,8,True,6.5,0.4697,0.5303,Toss-up,-3.03,-1.52,Over,False,False,
2025-12-11,DET,EDM,1,4,5,True,6.5,0.5565,0.4435,Toss-up,0.09,-4.43,Under,False,False,
2025-12-11,DAL,MIN,2,5,7,True,5.5,0.4722,0.5278,Toss-up,-4.00,-0.71,Over,False,False,
2025-12-11,TBL,NJD,8,4,12,True,6.0,0.4891,0.5109,Toss-up,-2.31,-2.40,Over,False,False,
2025-12-11,STL,NSH,2,7,9,True,5.5,0.5597,0.4403,Toss-up,2.48,-7.19,Over,False,False,
2025-12-11,ANA,NYI,2,5,7,True,6.5,0.4340,0.5660,Toss-up,-11.14,6.60,Over,False,False,
2025-12-11,VGK,PHI,3,2,5,True,5.5,0.5442,0.4558,Toss-up,0.93,-5.64,Under,False,False,
2025-12-11,MTL,PIT,4,2,6,True,6.5,0.4672,0.5328,Toss-up,-3.28,-1.27,Under,False,False,
2025-12-11,SJS,TOR,3,2,5,True,6.0,0.5564,0.4436,Toss-up,2.15,-6.86,Under,False,False,
2025-12-11,BUF,VAN,3,2,5,True,6.0,0.6479,0.3521,Over,11.30,-16.01,Under,True,False,-100.00
2025-12-11,BOS,WPG,6,3,9,True,6.0,0.5902,0.4098,Over,4.47,-9.02,Over,True,True,83.33
2025-12-11,CAR,WSH,3,2,5,True,6.0,0.5593,0.4407,Toss-up,5.93,-10.47,Under,False,False,
2025-12-12,CHI,STL,2,3,5,True,5.5,0.5442,0.4558,Toss-up,2.03,-6.80,Under,False,False,
2025-12-12,SEA,UTA,3,5,8,True,5.5,0.4971,0.5029,Toss-up,-2.67,-2.09,Over,False,False,
2025-12-13,VGK,CBJ,3,2,5,True,6.0,0.6092,0.3908,Over,6.38,-10.92,Under,True,False,-100.00
2025-12-13,DET,CHI,4,0,4,True,6.5,0.4413,0.5587,Toss-up,-5.87,1.33,Under,False,False,
2025-12-13,NSH,COL,2,4,6,True,6.5,0.4785,0.5215,Toss-up,-4.53,-0.23,Under,False,False,
2025-12-13,FLA,DAL,4,0,4,True,5.5,0.6206,0.3794,Over,7.52,-12.06,Under,True,False,-100.00
2025-12-13,CGY,LAK,2,1,3,True,5.5,0.4373,0.5627,Toss-up,-2.79,-1.17,Under,False,False,
2025-12-13,OTT,MIN,2,3,5,True,5.5,0.5130,0.4870,Toss-up,-4.25,-0.08,Under,False,False,
2025-12-13,ANA,NJD,1,4,5,True,6.5,0.4990,0.5010,Toss-up,-2.48,-2.28,Under,False,False,
2025-12-13,TBL,NYI,2,3,5,True,5.5,0.5026,0.4974,Toss-up,-5.29,0.95,Under,False,False,
2025-12-13,MTL,NYR,4,5,9,True,5.5,0.5510,0.4490,Toss-up,2.72,-7.48,Over,False,False,
2025-12-13,CAR,PHI,4,3,7,True,6.0,0.5373,0.4627,Toss-up,2.51,-7.22,Over,False,False,
2025-12-13,SJS,PIT,6,5,11,True,6.0,0.5398,0.4602,Toss-up,-0.56,-3.98,Over,False,False,
2025-12-13,EDM,TOR,6,3,9,True,6.5,0.4826,0.5174,Toss-up,-2.96,-1.75,Over,False,False,
2025-12-13,WSH,WPG,1,5,6,True,5.5,0.5856,0.4144,Over,7.34,-12.05,Over,True,True,95.24
2025-12-14,PHI,CAR,2,3,5,True,5.5,0.5488,0.4512,Toss-up,1.39,-6.10,Under,False,False,
2025-12-14,BOS,MIN,2,6,8,True,5.5,0.5203,0.4797,Toss-up,-1.46,-3.25,Over,False,False,
2025-12-14,EDM,MTL,1,4,5,True,6.5,0.5705,0.4295,Toss-up,2.50,-7.05,Under,False,False,
